,PROJECT,DATE,SITE,SAMPLE,SUBSTRATE,AVERAGE.DEPTH,CPOM.OM.AREA.g.m2,CPOM.ASH.AREA.g.m2,EPIL.OM.AREA.g.m2,EPIL.ASH.AREA.g.m2,EPIL.CHLA.MG.M2.HAUER,EPIL.PHAEO.MG.M2.HAUER,EPIL.640.664,PHICOCYANIN.MG.M2,EPIL.CHLA.MG.M2.RITCHIE,EPIL.CHLB.MG.M2.RITCHIE,EPIL.CHLC.MG.M2.RITCHIE,EPIL.CHLD.MG.M2.RITCHIE,EPIL.CHL.TOTAL.MG.M2.RITCHIE,EPIP.OM.AREA.g.m2,EPIP.ASH.AREA.g.m2,EPIP.CHLA.MG.M2.HAUER,EPIP.PHAEO.MG.M2.HAUER,EPIP.640.664,EPIP.PHICOCYANIN.MG.M2,EPIP.CHLA.MG.M2.RITCHIE,EPIP.CHLB.MG.M2.RITCHIE,EPIP.CHLC.MG.M2.RITCHIE,EPIP.CHLD.MG.M2.RITCHIE,EPIP.CHL.TOTAL.MG.M2.RITCHIE,FBOM.AREA.g.m2,FBOM.ASH.AREA.g.m2,FBOM.CHLA.MG.M2.HAUER,FBOM.PHAEO.MG.M2.HAUER,FBOM.640.664,FBOM.PHICOCYANIN.MG.M2,FBOM.CHLA.MG.M2.RITCHIE,FBOM.CHLB.MG.M2.RITCHIE,FBOM.CHLC.MG.M2.RITCHIE,FBOM.CHLD.MG.M2.RITCHIE,FBOM.CHL.TOTAL.MG.M2.RITCHIE,FILA.OM.AREA.g.m2,FILA.ASH.AREA.g.m2,FILA.CHLA.MG.M2.HAUER,FILA.PHAEO.MG.M2.HAUER,FILA..640.664,FILA.CHLA.MG.M2.RITCHIE,FILA.CHLB.MG.M2.RITCHIE,FILA.CHLC.MG.M2.RITCHIE,FILA.CHLD.MG.M2.RITCHIE,FILA.CHL.TOTAL.MG.M2.RITCHIE,MACRO.OM.AREA.g.m2,MACRO.ASH.AREA.g.m2,TOTAL.ALGAL.BIOMASS.g.m2,TOTAL.CHLA.MG.M2.RITCHIE
287,LTREB,7/7/2021,GR,5,COBBLE,37.25,,,13.46664363,77.18241124,0.649317174,28.26964645,1.2,14.57011804,17.46929125,2.475601977,1.235519259,0.412171403,21.59269333,,,,,,,,,,,,4.79E-08,2.84E-08,,,1.357142857,37.2053,2701.657841,145.0481136,-93.55845455,-50.88011364,2702.284318,,,,,,,,,,,5.027484599,42.53485807,1.35E+01,2719.127132
110,LTREB,7/20/2021,GR,1,COBBLE,37.5,,,13.29945054,77.77518675,-1.278343186,55.96302391,1.159259259,16.15085273,31.7924179,5.226119633,2.855624505,1.198092705,41.07245477,,,,,,,,,,,,2.34E-07,2.08E-06,-7.281818182,32.44960227,1.441558442,55.8,12.88126193,-1.491339205,-8.170438636,-1.896835227,1.322723864,,,,,,,,,,,,,1.33E+01,44.67367984
111,LTREB,7/20/2021,GR,2,COBBLE,32.75,,,32.14959483,217.3948646,-1.061383842,59.01294159,1.210784314,25.52588387,33.63968681,5.368900347,3.026422731,1.302391515,43.33761408,,,,,,,,,,,,2.14E-07,1.32E-06,-0.874425,51.06642,1.347826087,65.762,29.3389172,1.50536685,2.457982475,1.153414063,34.45588036,,,,,,,,,,,,,3.21E+01,62.97860401
112,LTREB,7/20/2021,GR,3,COBBLE,34.75,,,28.80865593,164.5273565,-0.998949498,111.1331317,1.45,51.42532154,63.73001199,11.19133318,8.1974039,3.601710544,86.72086836,,,,,,,,,,,,1.66E-07,1.05E-06,0.4639125,23.24201625,1.333333333,67.03275,14.17928575,0.363245225,1.015692113,0.268473288,15.82679194,,,,,,,,,,,,,2.88E+01,77.90929774
113,LTREB,7/20/2021,GR,4,COBBLE,36,,,7.934072207,37.34485711,-1.339216671,66.10860475,1.152909337,17.7103083,37.52408096,4.471202162,4.128659994,0.985259014,47.10944198,,,,,,,,,,,,1.21E-06,2.69E-06,-3.204,106.3728,1.4,92.916,60.964314,3.880434,4.123632,1.317768,70.28655,,,,,,,,,,,,,7.93E+00,98.48839496
114,LTREB,7/20/2021,GR,5,COBBLE,33,,,14.45109527,65.45083438,-0.561909093,96.53598211,1.049861496,38.98989684,56.61596508,5.292783792,5.926673369,1.482845826,69.31863636,,,,,,,,,,,,1.23E-07,7.15E-07,0,30.42732,1.297297297,46.332,18.4407058,0.6823982,1.0463794,0.3350402,20.5046468,,,,,,,,,,,,,1.45E+01,75.05667088
49,LTREB,8/3/2021,GR,1,COBBLE,15.9375,16.86171526,3.967615056,7.340127514,30.8114655,0,76.09091978,0.989451477,18.52101943,45.17335359,8.713214443,3.726056981,1.773915075,59.38681918,,,,,,,,,,,,2.96E-07,8.32E-07,-1.1914875,29.54889,1.682819383,23.173125,15.81329333,2.483823675,1.465611863,1.385196975,21.14803294,,,,,,,,,,,,,7.34E+00,60.98664692
134,LTREB,8/3/2021,GR,2,COBBLE,15.25,,,9.620033321,44.91706734,-0.188863889,40.51130429,1.039473684,24.21277504,23.86846415,4.386163651,1.283432695,0.404044936,29.94224902,,,,,,,,,,,,1.09E-07,2.69E-07,-0.723866667,26.18587667,1.396907216,25.498,14.1349322,1.671494889,1.073549167,0.949755089,17.82982691,1.806452892,7.277733569,0,4.523368196,1.394160584,2.644029037,0.693083122,0.130183323,0.055828755,3.52313932,,,1.14E+01,40.64742538
135,LTREB,8/3/2021,GR,3,SAND,9.6875,,,8.745484837,43.64791978,21.4399536,7.684419013,0.733108108,13.43624489,27.23125898,-2.009603495,0.022737466,0.620246481,25.8648358,,,,,,,,,,,,1.21E-07,1.03E-06,-0.344875,18.77269583,3.155251142,17.4665625,10.05478154,2.326336875,2.212900125,1.855200167,16.44929233,,,,,,,,,,,5.203264561,30.32544459,8.75E+00,37.28604052
136,LTREB,8/3/2021,GR,4,COBBLE,15.5625,,,6.430503557,33.23284238,-0.412066668,49.06340459,1.211267606,10.20135084,28.86722239,2.906155992,3.499727481,0.853362804,36.12665644,,,,,,,,,,,,7.26E-08,5.56E-07,-0.554025,33.90633,1.52,23.157,18.90466723,2.440953225,1.945170017,1.53766215,24.82858196,,,,,,,,,,,5.431474895,20.82576815,6.43E+00,47.77188961
137,LTREB,8/3/2021,GR,5,COBBLE,8.625,,,22.31384734,91.608486,20.79812855,40.4696918,1.092741935,54.1942496,45.20996114,6.115156115,4.971334506,1.355111024,57.65185003,,,,,,,,,,,,3.27E-08,2.25E-07,-49.5118125,95.1855,1.372670807,5.1430875,6.347874938,0.590887969,0.57652375,0.409571422,7.924901563,,,,,,,,,,,,,2.23E+01,51.55783608
62,LTREB,8/17/2021,GR,1,COBBLE,25.75,,,4.332990215,17.61022629,0.318415152,15.58111479,1.079439252,12.70082912,9.43657372,0.968581527,0.665236832,0.185573225,11.25602573,,,,,,,,,,,,8.88E-08,6.71E-07,1.447421053,34.77429079,1.461538462,41.53475,20.83798286,3.475156303,1.559520289,1.908186132,27.78098653,,,,,,,,,,,,,4.33E+00,30.27455658
63,LTREB,8/17/2021,GR,2,COBBLE,36.7,,,3.846610309,14.94682863,0,21.46523951,1.081339713,19.54078037,13.19908607,1.39295211,1.846718594,0.711144829,17.14999007,,,,,,,,,,,,2.10E-08,1.07E-07,1.119874286,16.51814571,1.5,29.93252,8.638676686,1.240279646,1.021650406,0.487266949,11.38793031,,,,,,,,,,,,,3.85E+00,21.83776275
64,LTREB,8/17/2021,GR,3,COBBLE,11.5,,,3.619788911,8.67065716,-1.123818185,14.96925823,1.142857143,8.61593942,8.241893584,0.588826432,0.206589771,-0.261122312,8.776237563,,,,,,,,,,,,1.44E-08,9.63E-08,0.142813953,4.355825581,1.434782609,4.17795,2.731401372,0.361425744,0.295045605,0.230086651,3.617978093,,,,,,,,,,,5.097395203,15.63550631,3.62E+00,10.97329496
65,LTREB,8/17/2021,GR,4,COBBLE,25.25,,,10.21047047,43.43045184,-0.511961618,30.79449131,1.033232628,29.35150735,17.63230182,1.97489242,1.403404718,0.239247142,21.24995731,,,,,,,,,,,,1.73E-08,9.09E-08,0.364418919,7.543471622,1.451612903,9.7566,5.022594878,0.869529473,0.234994243,0.189703932,6.316853919,,,,,,,,,,,35.83751384,34.65965277,1.02E+01,22.6548967
66,LTREB,8/17/2021,GR,5,COBBLE,17.125,,,9.902975478,23.27199237,-0.755455558,58.92553351,1.143518519,32.1846703,33.90166375,4.508892641,2.687010411,1.025923502,42.12370605,,,,,,,,,,,,1.63E-08,8.10E-08,0.198798913,4.950092935,1.351351351,11.518275,2.867993739,0.65326812,0.138288098,0.262631978,3.922200549,,,,,,,,,,,5.739037035,4.552861301,9.90E+00,36.76965749
305,LTREB,9/22/2021,GR,1,COBBLE,29.5,,,14.56801351,69.48451389,36.92991425,11.71268286,1.090721649,43.04111408,44.15513826,5.232519451,3.451505322,1.26220952,54.10165573,,,,,,,,,,,,3.64E-06,3.57E-08,2.6255,2.88805,1.307692308,10.3958,3.913673222,-2.236811278,-2.708268806,-0.528826833,-1.560202556,,,,,,,,,,,58.46964589,75.28248973,1.46E+01,48.06881148
306,LTREB,9/22/2021,GR,2,COBBLE,31.5,,,23.4304166,75.90332562,45.70193953,16.57631823,1.16735823,51.14004101,56.47247482,8.566845682,4.379374255,1.117064052,70.53610816,,,,,,,,,,,,5.60E-08,8.75E-09,2.33625,-1.6821,1.571428571,8.1207,0.145628,-1.302098,-1.101702,0.034853,-2.223312,9.587124273,21.52980734,31.0611154,8.894773955,1.45890411,36.22054585,12.05255657,-0.507874694,-1.354186219,46.41121752,,,3.30E+01,92.83864867
307,LTREB,9/22/2021,GR,3,COBBLE,35.375,,,26.30485169,162.2907104,66.51130626,33.90091207,1.316807739,39.50375253,85.67177139,7.195678236,10.54178643,3.216466173,106.626272,,,,,,,,,,,,5.56E-08,3.87E-08,2.36128125,0.613933125,1.285714286,3.657775,2.810494225,0.1061533,0.736769275,-0.073954975,3.579479513,0.588523661,4.352441436,4.682575772,0.416228957,1.540697674,5.00324251,0.981478534,0.327391746,-0.126459555,6.185681166,,,2.69E+01,93.48550812
308,LTREB,9/22/2021,GR,4,COBBLE,21.25,,,5.714963888,12.85866875,2.678433341,21.97938633,1.278867102,2.062554786,15.6389242,1.451610251,1.495972354,0.281774775,18.8683822,,,,,,,,,,,,9.70E-08,4.56E-07,2.67,3.40425,1.235294118,9.33725,4.5957525,0.78032,0.510095,0.1663875,6.05258375,,,,,,,,,,,,,5.71E+00,20.2346767
309,LTREB,9/22/2021,GR,5,COBBLE,11.75,,,10.42560004,43.90864747,36.96113143,-5.994633503,1.332386364,26.34086251,33.96466819,4.702927181,3.270982264,0.458077073,42.39686495,,,,,,,,,,,,3.66E-08,2.12E-07,3.321794118,1.199536765,1.245283019,6.0583,3.781170044,-0.946311132,-0.827670691,-0.272236441,1.734978735,2.335766746,6.962091851,8.217102189,1.204230493,1.458515284,9.070820336,1.601624434,0.799209318,-0.246195581,11.2255098,,,1.28E+01,46.81665857
325,LTREB,10/13/2021,GR,1,COBBLE,30.25,,,31.03477935,166.8470145,59.93696988,19.88408976,1.177182368,59.71248685,72.12850873,6.345917602,8.032510262,1.059946589,87.56734674,,,,,,,,,,,,5.68E-08,5.87E-08,8.4805875,7.915215,1.215189873,10.868825,11.43481914,0.666312213,1.356021288,0.2366397,13.69386796,,,,,,,,,,,16.14456534,20.86636619,3.10E+01,83.56332786
326,LTREB,10/13/2021,GR,2,COBBLE,33.5,,,37.93412507,190.9228198,87.32067299,35.75427556,1.193839219,95.3140929,108.778337,10.63460583,11.82577419,2.03742418,133.2768395,2.345380025,9.321891792,16.55758793,7.143113254,1.268987342,6.557126018,20.98111995,1.151503081,2.456360227,0.263734207,24.85285501,4.19E-08,7.70E-08,10.286175,8.1842175,1.197530864,8.9646,13.06348413,0.574218475,1.450742625,0.2568244,15.34535673,18.17850514,28.73189569,56.36860924,6.466557586,1.402745995,59.18897447,13.57988018,3.251522994,0.313367196,76.3340827,,,5.85E+01,202.0119155
327,LTREB,10/13/2021,GR,3,COBBLE,36.5,,,36.7123294,204.0807992,57.59568199,26.09755564,1.130088496,29.39324717,73.33875136,6.764615568,7.387695703,1.547115435,89.03865217,,,,,,,,,,,,9.95E-08,3.78E-07,15.94718182,42.03854318,1.241509434,20.3013,41.26642384,-6.041869886,-3.889894591,-5.381009182,25.95390402,,,,,,,,,,,65.71997119,287.8405813,3.67E+01,114.6051752
328,LTREB,10/13/2021,GR,4,COBBLE,34.5,,,13.46079772,68.08383329,28.87900564,10.98126453,1.410582011,25.87389103,35.64138661,2.735479239,3.821838174,0.493775628,42.69271022,21.70470328,-14.15178455,14.27561267,4.335752993,1.24609375,5.781958044,17.03609037,0.682519103,2.068026712,0.157316166,19.94406466,5.55E-08,8.58E-08,8.772857143,10.57129286,1.228915663,11.13315,12.2241205,0.804009357,1.4978865,0.259604286,14.78570114,20.79396861,129.7961789,137.4555727,15.69189682,1.161064426,145.6416553,44.37631424,-61.36407014,3.938562615,132.5932678,1.747483952,6.026793221,5.60E+01,210.5432528
329,LTREB,10/13/2021,GR,5,COBBLE,27.25,,,10.55070256,60.87231585,48.5489456,19.62935764,1.331043956,24.07580532,60.48211645,6.591898627,7.141989436,1.101075809,75.31746531,,,,,,,,,,,,3.82E-08,5.04E-08,6.9119625,7.09385625,1.260273973,10.70925,8.562819275,0.8081587,1.342099288,0.242166663,10.95529979,,,,,,,,,,,3.589930017,11.81458511,1.06E+01,69.04493572
1,LTREB,7/21/2020,WS,1,COBBLE,33.5,35.07547395,8.184277254,14.27337953,50.21872523,22.72610108,0.891562427,1.01242236,2.778071071,23.54737039,4.104858958,1.572767322,0.550945902,29.77608661,,,,,,,,,,,,2.41E-07,1.34E-06,10.1371,3.63743,1.346938776,41.004,11.46880317,2.1386869,0.6465902,0.235674733,14.48982423,,,,,,,,,,,35.07547395,8.184277254,1.43E+01,35.01617355
2,LTREB,7/21/2020,WS,5,SAND,17.75,36.36157466,13.91327133,,,,,,,,,,,,,,,,,,,,,,,8.16E-08,2.75E-07,11.848125,1.7535225,1.296875,8.08335,12.2777531,1.9026651,0.9979689,0.50132035,15.67978555,,,,,,,,,,,,,8.16E-08,12.2777531
149,LTREB,7/21/2020,WS,2,COBBLE,23.5,,,21.32588816,95.31175454,49.9474749,10.5389172,1.149171271,1.438562105,56.2515758,10.10779193,5.201584286,1.985914408,73.54721531,,,,,,,,,,,,1.07E-07,8.29E-07,21.10513636,4.848477273,1.316831683,2.43695,23.65238255,1.313996091,2.384681727,0.408637227,27.75985355,5.301073296,23.31817508,5.720277299,1.129002098,1.572815534,6.292463455,2.063774679,0.038158298,0.047732686,8.442162382,,,2.66E+01,86.1964218
150,LTREB,7/21/2020,WS,3,PEBBLE,18,,,0.383491848,0.31801763,0.649317174,0.084910707,1.176470588,0.313808574,0.706554642,0.16562405,0.053092015,0.014528261,0.939803083,,,,,,,,,,,,4.80E-08,3.45E-07,1.068,0.9879,,1.27008,1.662317,0.163163,0.287932,0.178472,2.291896,,,,,,,,,,,,,3.83E-01,2.368871642
151,LTREB,7/21/2020,WS,4,PEBBLE,31,,,1.908105783,6.341645689,3.146690919,0.157334546,1.419047619,,3.253679252,0.323618389,0.269941409,0.050840917,3.898100731,,,,,,,,,,,,6.01E-08,2.87E-07,-2.06925,11.12221875,,4.2687,3.82422975,1.291603375,-2.763093938,0.624349688,2.977114063,,,,,,,,,,,,,1.91E+00,7.077909002
5,LTREB,8/4/2020,WS,1,SAND,34.75,36.9987791,33.49707762,0.389727488,1.851205569,0.437040405,0.071019066,1.114864865,0.803345272,0.478885183,0.105925681,0.021915711,0.005427316,0.612156667,0.282942157,1.190227749,1.304877782,0.071799495,1.223709369,0.439144934,1.372113724,0.083761541,0.19253849,0.003814224,1.652236818,7.72E-08,3.98E-07,22.80903125,6.146840625,1.304878049,6.5191,26.70270649,2.750773802,2.481623469,0.510977031,32.44625165,,,48.37895256,5.757776749,1.334231806,52.44362165,12.36422552,3.271756502,0.210928354,68.29082934,,,6.73E-01,80.99732704
6,LTREB,8/4/2020,WS,5,SAND,7.375,98.52232959,21.37733219,,,,,,,,,,,,,,,,,,,,,,,4.54E-07,3.58E-06,7.745225,4.2008,1.561497326,9.77925,10.17220278,2.6376599,0.521738475,0.363492117,13.69515277,,,,,,,,,,,,,4.54E-07,10.17220278
177,LTREB,8/4/2020,WS,2,PEBBLE,27.375,,,1.470831541,4.323052164,-3.263755313,9.040336871,2.718918919,16.62039641,1.742444734,2.604248463,0.743665744,0.276832161,5.367193686,,,,,,,,,,,,1.11E-07,1.27E-06,9.5018625,3.800745,1.306666667,3.4246125,11.51194989,1.057401806,1.228706344,0.4882824,14.28641709,,,,,,,,,,,,,1.47E+00,13.25439463
178,LTREB,8/4/2020,WS,3,COBBLE,35,,,3.860640499,10.24437676,10.55140407,1.777505763,0.98255814,33.1407108,11.73480012,1.510823357,0.79575674,0.241487015,14.28294111,0.233836493,1.34222147,1.361068691,0.190424748,1.267482517,0.52126831,1.504156491,0.102653308,0.188138038,0.019173868,1.814131479,1.52E-07,1.76E-06,13.85637931,4.414706897,1.283333333,4.949,16.30995776,1.230910172,1.566578276,0.429203793,19.53675741,3.672402122,29.93925538,29.92041397,4.428221268,1.40719697,32.6615755,11.11793164,1.115499709,0.057471848,44.95264791,,,7.77E+00,62.21048987
179,LTREB,8/4/2020,WS,4,PEBBLE,38.875,,,1.557935634,4.445816323,1.562419449,0.397706769,1.098591549,3.769444267,1.789294396,0.518646956,0.075938343,0.04297706,2.426866787,,,,,,,,,,,,2.40E-07,1.18E-06,12.45555,6.4353675,1.222222222,3.45171125,15.82172848,0.310992225,2.019424075,0.492211925,18.64446555,,,,,,,,,,,,,1.56E+00,17.61102287
11,LTREB,8/18/2020,WS,3,COBBLE,35.5,,,5.471773936,13.22345368,12.35731746,2.173183416,1.292279412,7.924952583,13.7393421,2.975880341,1.025563645,0.186206519,17.92707286,0.233836493,0.480144266,,,1.304347826,,,,,,,6.36E-08,1.41E-07,-1.053166667,15.7975,0.594594595,1.01175,1.558544667,-4.497475278,-6.533126139,-0.478541972,-9.950573083,5.934752442,52.82606384,5.302584191,0.738497555,1.355932203,5.793235605,1.15097716,0.348578597,0.046945024,7.339770398,,,1.16E+01,21.09112237
198,LTREB,8/18/2020,WS,1,PEBBLE,36,,,10.92016422,42.20748698,13.7355556,3.96458082,1.384244373,16.72398598,15.8868069,5.635871033,2.122136792,0.622575165,24.26747665,,,,,,,,,,,,9.09E-08,7.54E-08,2.288571429,3.478628571,1.454545455,14.9688,3.289416,0.174315429,0.066934286,0.121289143,3.651977143,,,,,,,,,,,,,1.09E+01,19.1762229
199,LTREB,8/18/2020,WS,2,COBBLE,29.25,,,2.659890108,7.554087906,4.585802539,1.095722731,1.318471338,4.195026684,5.258424302,1.495510598,0.338398059,0.128655693,7.22101829,0.662341866,1.288555995,2.138220183,1.361708643,1.329571106,1.080339797,2.979530676,0.393861109,0.37797225,0.075028461,3.826411342,7.80E-08,4.06E-07,6.136232143,4.797417857,1.435897436,5.689125,8.450627946,0.587237625,-0.100906232,0.521801196,9.458819036,16.01017022,121.4709859,12.99947767,1.218701032,1.386666667,13.75290601,3.474576533,0.785809463,0.052551174,18.06592008,,,1.93E+01,30.44148893
200,LTREB,8/18/2020,WS,4,COBBLE,30.25,,,9.411918842,25.51302286,19.24226471,4.982884965,1.214380826,18.11122097,22.31569507,5.968355893,1.584438452,0.60446516,30.47308258,,,,,,,,,,,,1.00E-07,6.70E-07,5.653725,3.392235,1.673913043,0.568095,6.7109746,1.193329225,2.5974828,0.126597763,10.62842523,1.816467517,6.659594545,3.412451814,0.662417117,1.362255965,3.747470531,1.074586565,0.200372269,0.038197207,5.060647171,,,1.12E+01,32.7741402
201,LTREB,8/18/2020,WS,5,PEBBLE,28.25,,,1.732728413,3.891039243,3.206003545,0.742656517,1.202764977,2.214244519,3.625031841,0.800715839,0.217133821,0.035139884,4.67804236,,,,,,,,,,,,4.91E-08,2.30E-07,2.778907895,-0.833672368,2.3125,2.974725,2.034527829,1.482573382,2.920027053,0.852717329,7.289860461,,,,,,,,,,,,,1.73E+00,5.65955967
13,LTREB,9/1/2020,WS,2,COBBLE,27,6.182636874,9.685741376,6.695907976,18.17844896,0.358997476,25.97705735,1.234404537,8.589048223,16.12815629,2.665816027,1.599119432,0.394093177,20.78728443,,,,,,,,,,,,3.36E-08,5.89E-07,1.029857143,0.892542857,2.090909091,7.5384,2.439815143,1.438372286,1.248139286,1.178427857,6.304775143,43.39186882,138.9538284,,,,,,,,,,,5.01E+01,18.56797144
14,LTREB,9/1/2020,WS,4,COBBLE,27.25,10.52614973,3.035197679,7.693220619,32.60616058,0.087408081,23.77499805,1.328205128,25.46292339,14.40793789,3.341659063,1.487946455,0.699448959,19.9370801,,,,,,,,,,,,3.97E-08,6.80E-07,1.914671053,1.033922368,1.533333333,4.526225,3.221441934,1.676246461,1.915910211,1.133786447,7.947409434,,,,,,,,,,,,,7.69E+00,17.62937982
202,LTREB,9/1/2020,WS,1,COBBLE,31,,,4.011465037,25.44257962,15.99255712,1.36450258,1.18705036,10.29792531,17.51909651,3.601332852,1.765830973,0.613656886,23.50002383,0.526911564,1.798592358,1.217469701,0.093339344,1.307116105,1.766167031,1.298983412,0.1290712,0.143369119,0.008353227,1.579785144,6.42E-08,2.90E-07,1.1036,0.8277,1.714285714,5.8559,3.224231467,2.230553333,1.775330733,1.9142004,9.144344867,5.400453805,25.5372834,,,,,,,,,,,9.94E+00,22.04231139
203,LTREB,9/1/2020,WS,3,COBBLE,24.25,,,14.49786256,46.65038035,0.936515154,82.86598258,0.913324709,47.51557537,50.96564517,6.512441618,3.770756089,1.945862777,63.19503478,,,,,,,,,,,,1.76E-07,1.79E-06,10.79125,-0.215825,1.636363636,12.151675,17.154547,8.063917167,7.460140667,8.276525,40.95528342,,,,,,,,,,,,,1.45E+01,68.12019217
204,LTREB,9/1/2020,WS,5,COBBLE,30.5,,,3.525669723,2.682104574,10.51082175,0.848950987,1.25974026,6.341879526,11.37801408,1.528270541,1.186525644,0.331139985,14.42402249,,,,,,,,,,,,3.23E-08,7.39E-07,0.97722,0.846924,1.545454545,4.8129,2.3538985,1.15083942,1.30141548,0.9823196,5.78849252,,,,,,,,,,,,,3.53E+00,13.73191258
15,LTREB,9/29/2020,WS,5,COBBLE,16.75,17.65816277,1.301300083,5.854486329,44.46245023,,,1.244040863,15.27139368,26.7094492,2.54077609,2.818461836,0.463162654,32.53202121,,,,,,,,,,,,6.44E-08,3.45E-07,,,1.44966443,10.6932,13.99951433,1.157641075,1.779689175,0.593161888,17.53010026,11.64799706,58.87185294,,,,,,,,,,,1.75E+01,40.70896352
220,LTREB,9/29/2020,WS,1,COBBLE,33.5,,,8.65195024,29.37337107,,,1.183041723,34.02812029,35.79606154,3.669389864,3.982705101,0.648994468,44.09737981,3.048935573,50.09917632,,,1.263157895,3.98527535,23.89687009,1.457793897,3.031503159,0.161920305,28.54824223,6.22E-08,1.07E-06,,,1.254901961,,9.65494455,0.50722015,1.01568985,0.150785175,11.32870338,,,,,,,,,,,154.9629959,1122.003065,1.17E+01,69.34787618
221,LTREB,9/29/2020,WS,2,COBBLE,32.5,,,7.819492325,29.18279432,,,1.340175953,17.02329669,28.05718626,2.833353759,2.665970231,0.598780431,34.15547102,,,,,,,,,,,,5.61E-08,5.88E-07,,,1.263157895,12.15825,6.055284773,3.498692955,-0.669432045,0.1984125,9.082984773,9.882909605,33.05228345,10.5613022,0.709010497,1.216066482,10.6235171,-1.288768757,46.16297946,-1.104809688,54.39298838,,,1.77E+01,44.73598813
222,LTREB,9/29/2020,WS,3,COBBLE,23.5,,,15.53141986,46.88187848,,,1.008012821,59.78158553,49.88186786,6.958430589,4.638903632,1.466666492,62.94618423,,,,,,,,,,,,4.70E-08,4.05E-07,,,1.289473684,8.70675,4.9208718,0.2813655,0.2671339,0.9260504,6.39546155,,,,,,,,,,,,,1.55E+01,54.80273966
223,LTREB,9/29/2020,WS,4,COBBLE,29.5,,,8.194799896,46.70533192,,,1.277070064,21.81928316,17.64601646,1.728158617,1.854142856,0.31507799,21.54350904,,,,,,,,,,,,1.68E-07,1.52E-06,,,1.320754717,18.5673,16.89086515,1.33514345,2.89756965,0.5594203,21.68311065,,,,,,,,,,,,,8.19E+00,34.53688161
236,LTREB,10/20/2020,WS,1,COBBLE,17.25,,,18.32693514,52.31506939,,,1.059382423,104.5190664,52.47688179,4.534976774,4.524388249,0.662582016,62.19916538,,,,,,,,,,,,2.83E-07,2.14E-06,,,1.269047619,19.09575,74.01306798,3.49641975,5.848565455,2.174774932,85.5333268,,,,,,,,,,,,,1.83E+01,126.4899498
237,LTREB,10/20/2020,WS,2,COBBLE,26.75,,,11.7463865,34.98193935,,,1.115151515,56.88423446,47.59398737,4.745556435,4.305445055,0.626511958,57.27180349,,,,,,,,,,,,1.98E-07,1.85E-06,,,1.248,16.70805,34.31581193,1.886110886,2.971565091,0.845800955,40.01951745,,,,,,,,,,,,,1.17E+01,81.90979931
238,LTREB,10/20/2020,WS,3,COBBLE,17,,,20.47706169,69.23898557,,,1.14983165,53.38767738,98.61253358,8.151256805,9.849690595,1.656838837,118.2709577,,,,,,,,,,,,2.02E-07,1.77E-06,,,1.256830601,14.5078,38.99519311,2.029452444,3.335437778,1.215968444,45.57631433,,,,,,,,,,,,,2.05E+01,137.6077267
239,LTREB,10/20/2020,WS,4,COBBLE,18.25,,,19.02026034,51.79010646,,,1.104448743,109.2404591,133.2372766,11.67669365,12.60870932,2.039265233,159.5628018,,,,,,,,,,,,2.90E-07,2.75E-06,,,1.287037037,19.637,66.3210694,3.5132856,4.889487075,1.96709085,76.69137823,,,,,,,,,,,,,1.90E+01,199.558346
240,LTREB,10/20/2020,WS,5,COBBLE,13.625,,,38.19719113,114.1180545,,,1.148235294,65.39295985,74.36355756,11.00549151,6.494917794,1.775561705,93.63999262,,,,,,,,,,,,2.19E-07,1.87E-06,,,1.282352941,12.3061,39.11269073,2.448306225,3.1315918,1.534868513,46.22772159,,,,,,,,,,,,,3.82E+01,113.4762483
26,LTREB,6/22/2021,WS,1,COBBLE,25.25,12.5316859,50.89209144,14.59139716,51.81816684,0.624343436,38.09743648,1.125,27.18115394,23.35945424,3.208722596,1.612073927,0.662582718,28.84298126,,,,,,,,,,,,2.34E-08,7.21E-08,-141.57675,193.488225,42500,4.5955,-21.44378975,-51.37761425,-44.0761475,-9.15128175,-126.0488333,,,,,,,,,,,,,1.46E+01,1.915664486
27,LTREB,6/22/2021,WS,3,COBBLE,29.25,-7.786324957,32.66411905,8.388884185,32.53250209,0.764820709,34.49341399,1.201284797,23.02237192,21.43514551,2.883714131,1.494595525,0.423286727,26.23687612,,,,,,,,,,,,2.02E-07,-2.67E-08,-210.86325,281.931975,56666.66667,4.83795,-37.40434425,-63.93157875,-72.2858175,-9.78269175,-183.4044908,,,,,,,,,,,,,8.39E+00,-15.96919874
254,LTREB,6/22/2021,WS,2,COBBLE,32.75,,,7.562272183,32.40973793,0.349632324,16.10930934,1.249084249,10.0601136,10.01175336,1.40475033,0.70631393,0.244541621,12.3674221,,,,,,,,,,,,8.37E-08,3.24E-07,-323.53725,439.835775,25714.28571,10.280225,-54.005274,-108.8288395,-125.1199995,-23.6720275,-311.6262388,,,,,,,,,,,,,7.56E+00,-43.99352064
255,LTREB,6/22/2021,WS,4,COBBLE,32.625,,,8.698717539,58.68126791,0.655560608,28.32021827,1.430803571,12.49739137,17.28585158,4.620466929,1.440297873,0.594745348,23.94146204,,,,,,,,,,,,3.88E-08,1.02E-07,-261.32625,346.692825,61666.66667,4.574025,-48.2600745,-73.0065285,-91.89571838,-14.059287,-227.2217389,,,,,,,,,,,,,8.70E+00,-30.97422292
